dteday,season,mnth,workingday,weathersit,temp,atemp,hum,windspeed,cnt,hr
2011-08-05,3,8,1,1,0.66,0.6212,0.69,0.0,19,2.0
2011-08-05,3,8,1,1,0.64,0.5909,0.78,0.0896,6,3.0
2011-08-05,3,8,1,1,0.64,0.5909,0.78,0.1343,7,4.0
2011-08-05,3,8,1,1,0.64,0.5909,0.78,0.0896,16,5.0
2011-08-05,3,8,1,1,0.64,0.5909,0.78,0.1343,101,6.0
2011-08-05,3,8,1,1,0.66,0.6061,0.78,0.1343,270,7.0
2011-08-05,3,8,1,1,0.7,0.6515,0.65,0.2239,454,8.0
2011-08-05,3,8,1,1,0.72,0.6667,0.58,0.1045,226,9.0
2011-08-05,3,8,1,1,0.74,0.6818,0.55,0.1343,163,10.0
2011-08-05,3,8,1,2,0.76,0.697,0.52,0.2537,147,11.0
2011-08-05,3,8,1,1,0.76,0.697,0.52,0.2537,216,12.0
2011-08-05,3,8,1,1,0.78,0.7121,0.52,0.2537,204,13.0
2011-08-05,3,8,1,2,0.78,0.7121,0.52,0.2537,245,14.0
2011-08-05,3,8,1,1,0.76,0.697,0.55,0.2537,210,15.0
2011-08-05,3,8,1,1,0.8,0.7424,0.49,0.2537,330,16.0
2011-08-05,3,8,1,1,0.78,0.7121,0.49,0.2985,550,17.0
2011-08-05,3,8,1,1,0.76,0.697,0.52,0.2537,466,18.0
2011-08-05,3,8,1,1,0.74,0.6818,0.55,0.2537,372,19.0
2011-08-05,3,8,1,1,0.72,0.6667,0.58,0.2239,291,20.0
2011-08-05,3,8,1,1,0.7,0.6515,0.65,0.194,173,21.0
2011-08-05,3,8,1,1,0.7,0.6515,0.65,0.2239,188,22.0
2011-08-05,3,8,1,1,0.68,0.6364,0.69,0.2239,139,23.0
2011-08-06,3,8,0,1,0.66,0.6061,0.78,0.194,133,0.0
2011-08-06,3,8,0,1,0.66,0.6061,0.78,0.1642,67,1.0
2011-08-06,3,8,0,1,0.66,0.6061,0.78,0.2239,53,2.0
2011-08-06,3,8,0,2,0.66,0.6061,0.78,0.1642,42,3.0
2011-08-06,3,8,0,2,0.66,0.6061,0.83,0.1642,10,4.0
2011-08-06,3,8,0,1,0.64,0.5758,0.89,0.0896,6,5.0
2011-08-06,3,8,0,1,0.64,0.5758,0.89,0.1045,27,6.0
2011-08-06,3,8,0,1,0.68,0.6364,0.83,0.1642,63,7.0
2011-08-06,3,8,0,1,0.68,0.6364,0.83,0.1642,121,8.0
2011-08-06,3,8,0,1,0.74,0.697,0.7,0.2239,215,9.0
2011-08-06,3,8,0,2,0.74,0.697,0.7,0.2836,290,10.0
2011-08-06,3,8,0,1,0.78,0.7424,0.62,0.2239,349,11.0
2011-08-06,3,8,0,1,0.8,0.7576,0.55,0.2239,382,12.0
2011-08-06,3,8,0,2,0.8,0.7727,0.59,0.3284,441,13.0
2011-08-06,3,8,0,1,0.82,0.7727,0.52,0.2537,380,14.0
2011-08-06,3,8,0,2,0.84,0.803,0.53,0.2537,362,15.0
2011-08-06,3,8,0,3,0.74,0.7121,0.79,0.1642,343,16.0
2011-08-06,3,8,0,3,0.74,0.7121,0.79,0.1642,149,17.0
2011-08-06,3,8,0,2,0.72,0.697,0.79,0.4478,211,18.0
2011-08-06,3,8,0,3,0.72,0.7121,0.84,0.2537,171,19.0
2011-08-06,3,8,0,3,0.72,0.697,0.79,0.2836,137,20.0
2011-08-06,3,8,0,2,0.7,0.6667,0.84,0.3284,114,21.0
2011-08-06,3,8,0,2,0.7,0.6667,0.84,0.3284,120,22.0
2011-08-06,3,8,0,3,0.7,0.6667,0.84,0.2836,108,23.0
2011-08-07,3,8,0,2,0.7,0.6667,0.84,0.2836,80,0.0
2011-08-07,3,8,0,2,0.7,0.6667,0.84,0.2537,73,1.0
2011-08-07,3,8,0,2,0.7,0.6667,0.84,0.2239,66,2.0
2011-08-07,3,8,0,2,0.7,0.6667,0.84,0.1343,32,3.0
2011-08-07,3,8,0,1,0.7,0.6667,0.84,0.1343,6,4.0
2011-08-07,3,8,0,1,0.7,0.6667,0.89,0.194,5,5.0
2011-08-07,3,8,0,1,0.7,0.6667,0.89,0.1642,13,6.0
2011-08-07,3,8,0,1,0.7,0.6667,0.84,0.194,39,7.0
2011-08-07,3,8,0,1,0.72,0.697,0.79,0.194,89,8.0
2011-08-07,3,8,0,1,0.76,0.7424,0.75,0.1045,184,9.0
2011-08-07,3,8,0,1,0.8,0.803,0.66,0.1343,266,10.0
2011-08-07,3,8,0,1,0.82,0.8333,0.63,0.0,269,11.0
2011-08-07,3,8,0,1,0.9,0.8485,0.42,0.2985,370,12.0
2011-08-07,3,8,0,1,0.9,0.8485,0.42,0.2985,324,13.0
2011-08-07,3,8,0,1,0.86,0.803,0.47,0.194,322,14.0
2011-08-07,3,8,0,3,0.72,0.697,0.74,0.2985,326,15.0
2011-08-07,3,8,0,3,0.72,0.697,0.74,0.2985,193,16.0
2011-08-07,3,8,0,3,0.74,0.7121,0.74,0.6418,194,17.0
2011-08-07,3,8,0,1,0.72,0.697,0.74,0.0896,229,18.0
2011-08-07,3,8,0,1,0.72,0.697,0.79,0.1642,228,19.0
2011-08-07,3,8,0,1,0.72,0.7121,0.84,0.1343,183,20.0
2011-08-07,3,8,0,1,0.72,0.7121,0.84,0.1045,136,21.0
2011-08-07,3,8,0,1,0.7,0.6667,0.89,0.194,103,22.0
2011-08-07,3,8,0,1,0.7,0.6667,0.79,0.1045,55,23.0
2011-08-08,3,8,1,1,0.7,0.6667,0.79,0.1045,30,0.0
2011-08-08,3,8,1,1,0.68,0.6364,0.83,0.1343,12,1.0
2011-08-08,3,8,1,1,0.66,0.5909,0.89,0.0,7,2.0
2011-08-08,3,8,1,1,0.66,0.5909,0.89,0.0,1,3.0
2011-08-08,3,8,1,1,0.66,0.5909,0.89,0.1045,10,4.0
2011-08-08,3,8,1,1,0.7,0.6667,0.79,0.0896,15,5.0
2011-08-08,3,8,1,1,0.7,0.6515,0.65,0.2836,95,6.0
2011-08-08,3,8,1,1,0.72,0.6818,0.62,0.2985,267,7.0
2011-08-08,3,8,1,1,0.74,0.6818,0.58,0.3284,349,8.0
2011-08-08,3,8,1,1,0.76,0.697,0.55,0.3881,183,9.0
2011-08-08,3,8,1,1,0.8,0.7424,0.52,0.3881,124,10.0
2011-08-08,3,8,1,1,0.82,0.7424,0.48,0.3582,179,11.0
2011-08-08,3,8,1,1,0.82,0.7576,0.46,0.2537,182,12.0
2011-08-08,3,8,1,1,0.84,0.7576,0.44,0.2985,151,13.0
2011-08-08,3,8,1,1,0.82,0.7424,0.43,0.2985,150,14.0
2011-08-08,3,8,1,1,0.84,0.7576,0.41,0.2985,126,15.0
2011-08-08,3,8,1,1,0.86,0.7727,0.39,0.2836,282,16.0
2011-08-08,3,8,1,1,0.86,0.7727,0.39,0.1642,527,17.0
2011-08-08,3,8,1,1,0.84,0.7576,0.41,0.1343,529,18.0
2011-08-08,3,8,1,1,0.82,0.7424,0.43,0.1045,416,19.0
2011-08-08,3,8,1,1,0.8,0.7576,0.55,0.0,286,20.0
2011-08-08,3,8,1,1,0.76,0.7121,0.58,0.0896,186,21.0
2011-08-08,3,8,1,1,0.76,0.7121,0.58,0.1045,147,22.0
2011-08-08,3,8,1,1,0.74,0.697,0.66,0.1045,72,23.0
2011-08-09,3,8,1,1,0.72,0.697,0.79,0.1343,35,0.0
2011-08-09,3,8,1,1,0.72,0.6818,0.66,0.0,14,1.0
2011-08-09,3,8,1,1,0.72,0.6818,0.7,0.0,12,2.0
2011-08-09,3,8,1,1,0.72,0.6818,0.62,0.0,3,3.0
2011-08-09,3,8,1,1,0.7,0.6667,0.74,0.0,7,4.0
2011-08-09,3,8,1,1,0.7,0.6515,0.65,0.0896,30,5.0
2011-08-09,3,8,1,1,0.72,0.6667,0.64,0.0,101,6.0
2011-08-09,3,8,1,1,0.72,0.697,0.74,0.1045,343,7.0
2011-08-09,3,8,1,1,0.74,0.697,0.66,0.0,392,8.0
2011-08-09,3,8,1,2,0.78,0.7424,0.62,0.1343,175,9.0
2011-08-09,3,8,1,2,0.8,0.7727,0.59,0.2239,144,10.0
2011-08-09,3,8,1,1,0.8,0.7727,0.59,0.2239,149,11.0
2011-08-09,3,8,1,1,0.82,0.7879,0.56,0.194,185,12.0
2011-08-09,3,8,1,1,0.84,0.7879,0.49,0.1642,175,13.0
2011-08-09,3,8,1,1,0.86,0.7879,0.44,0.2836,148,14.0
2011-08-09,3,8,1,1,0.86,0.7727,0.39,0.2836,164,15.0
2011-08-09,3,8,1,1,0.86,0.7727,0.39,0.2985,285,16.0
2011-08-09,3,8,1,1,0.8,0.7576,0.55,0.1642,532,17.0
2011-08-09,3,8,1,1,0.8,0.7576,0.55,0.194,585,18.0
2011-08-09,3,8,1,1,0.8,0.7424,0.49,0.1045,371,19.0
2011-08-09,3,8,1,1,0.8,0.7273,0.43,0.194,292,20.0
2011-08-09,3,8,1,1,0.78,0.697,0.46,0.2537,230,21.0
2011-08-09,3,8,1,1,0.78,0.697,0.46,0.2985,155,22.0
2011-08-09,3,8,1,1,0.76,0.6818,0.48,0.2836,75,23.0
2011-08-10,3,8,1,1,0.74,0.6667,0.51,0.2239,37,0.0
2011-08-10,3,8,1,1,0.72,0.6667,0.54,0.194,17,1.0
2011-08-10,3,8,1,1,0.72,0.6667,0.54,0.1642,11,2.0
2011-08-10,3,8,1,1,0.7,0.6515,0.58,0.1642,4,3.0
2011-08-10,3,8,1,1,0.7,0.6515,0.54,0.1343,5,4.0
2011-08-10,3,8,1,1,0.68,0.6364,0.61,0.0896,32,5.0
2011-08-10,3,8,1,1,0.68,0.6364,0.61,0.0,119,6.0
2011-08-10,3,8,1,1,0.7,0.6515,0.58,0.0896,305,7.0
2011-08-10,3,8,1,1,0.74,0.6667,0.51,0.194,399,8.0
2011-08-10,3,8,1,1,0.76,0.6818,0.48,0.2239,180,9.0
2011-08-10,3,8,1,1,0.8,0.7273,0.43,0.2239,113,10.0
2011-08-10,3,8,1,1,0.8,0.7121,0.41,0.3881,149,11.0
2011-08-10,3,8,1,1,0.82,0.7273,0.38,0.2985,240,12.0
2011-08-10,3,8,1,1,0.82,0.7273,0.38,0.2836,191,13.0
2011-08-10,3,8,1,1,0.84,0.7273,0.34,0.3284,178,14.0
2011-08-10,3,8,1,1,0.86,0.7424,0.3,0.3284,194,15.0
2011-08-10,3,8,1,1,0.86,0.7424,0.26,0.2985,282,16.0
2011-08-10,3,8,1,1,0.84,0.7121,0.26,0.2985,584,17.0
2011-08-10,3,8,1,1,0.82,0.7121,0.28,0.2985,559,18.0
2011-08-10,3,8,1,1,0.8,0.697,0.26,0.2537,413,19.0
2011-08-10,3,8,1,1,0.76,0.6667,0.31,0.1343,312,20.0
2011-08-10,3,8,1,1,0.76,0.6667,0.33,0.1045,209,21.0
2011-08-10,3,8,1,1,0.74,0.6515,0.37,0.0,139,22.0
2011-08-10,3,8,1,1,0.74,0.6515,0.37,0.0896,108,23.0
2011-08-11,3,8,1,1,0.7,0.6364,0.45,0.1045,46,0.0
2011-08-11,3,8,1,1,0.7,0.6364,0.45,0.1343,26,1.0
2011-08-11,3,8,1,1,0.66,0.6212,0.54,0.1343,11,2.0
2011-08-11,3,8,1,1,0.64,0.6212,0.57,0.1343,9,3.0
2011-08-11,3,8,1,1,0.64,0.6212,0.57,0.1642,5,4.0
2011-08-11,3,8,1,1,0.64,0.6212,0.61,0.194,25,5.0
2011-08-11,3,8,1,1,0.62,0.6061,0.65,0.1642,106,6.0
2011-08-11,3,8,1,1,0.66,0.6212,0.54,0.1343,307,7.0
2011-08-11,3,8,1,1,0.7,0.6364,0.45,0.1642,390,8.0
2011-08-11,3,8,1,1,0.72,0.6515,0.39,0.2239,197,9.0
2011-08-11,3,8,1,1,0.74,0.6515,0.37,0.2537,132,10.0
2011-08-11,3,8,1,1,0.76,0.6667,0.35,0.2537,187,11.0
2011-08-11,3,8,1,1,0.78,0.6818,0.31,0.2537,214,12.0
2011-08-11,3,8,1,1,0.76,0.6667,0.31,0.2239,217,13.0
2011-08-11,3,8,1,1,0.8,0.697,0.29,0.0,142,14.0
2011-08-11,3,8,1,1,0.8,0.697,0.29,0.2985,178,15.0
2011-08-11,3,8,1,1,0.8,0.697,0.27,0.194,298,16.0
2011-08-11,3,8,1,1,0.8,0.697,0.29,0.2537,582,17.0
2011-08-11,3,8,1,1,0.78,0.6818,0.29,0.0896,571,18.0
2011-08-11,3,8,1,1,0.74,0.6515,0.35,0.194,371,19.0
2011-08-11,3,8,1,1,0.72,0.6515,0.37,0.1343,288,20.0
2011-08-11,3,8,1,1,0.7,0.6515,0.48,0.0896,206,21.0
2011-08-11,3,8,1,1,0.7,0.6515,0.48,0.0,157,22.0
2011-08-11,3,8,1,1,0.66,0.6212,0.5,0.1642,127,23.0
2011-08-12,3,8,1,1,0.64,0.6212,0.53,0.1642,65,0.0
2011-08-12,3,8,1,1,0.64,0.6212,0.53,0.1343,23,1.0
2011-08-12,3,8,1,1,0.62,0.6212,0.57,0.194,15,2.0
2011-08-12,3,8,1,1,0.62,0.6212,0.53,0.1642,9,3.0
2011-08-12,3,8,1,1,0.62,0.6212,0.53,0.1343,5,4.0
2011-08-12,3,8,1,1,0.6,0.6212,0.56,0.1343,26,5.0
2011-08-12,3,8,1,1,0.62,0.6212,0.5,0.1343,76,6.0
2011-08-12,3,8,1,1,0.64,0.6212,0.44,0.1642,264,7.0
2011-08-12,3,8,1,1,0.68,0.6364,0.39,0.2239,426,8.0
2011-08-12,3,8,1,1,0.72,0.6515,0.34,0.1343,205,9.0
2011-08-12,3,8,1,1,0.74,0.6515,0.33,0.1045,130,10.0
2011-08-12,3,8,1,1,0.76,0.6667,0.29,0.0,156,11.0
2011-08-12,3,8,1,1,0.8,0.697,0.27,0.0,222,12.0
2011-08-12,3,8,1,1,0.78,0.6818,0.29,0.0896,253,13.0
2011-08-12,3,8,1,1,0.8,0.697,0.29,0.194,186,14.0
2011-08-12,3,8,1,1,0.8,0.697,0.29,0.1642,249,15.0
2011-08-12,3,8,1,1,0.82,0.7121,0.28,0.0,334,16.0
2011-08-12,3,8,1,1,0.82,0.7121,0.26,0.0,516,17.0
2011-08-12,3,8,1,1,0.76,0.6818,0.4,0.2985,465,18.0
2011-08-12,3,8,1,1,0.74,0.6667,0.42,0.2239,385,19.0
2011-08-12,3,8,1,1,0.72,0.6515,0.42,0.2239,287,20.0
2011-08-12,3,8,1,1,0.7,0.6515,0.48,0.1343,226,21.0
2011-08-12,3,8,1,1,0.68,0.6364,0.51,0.0,231,22.0
2011-08-12,3,8,1,1,0.68,0.6364,0.51,0.0,151,23.0
2011-08-13,3,8,0,1,0.68,0.6364,0.51,0.1045,84,0.0
2011-08-13,3,8,0,2,0.68,0.6364,0.57,0.0896,77,1.0
2011-08-13,3,8,0,1,0.68,0.6364,0.57,0.0,74,2.0
2011-08-13,3,8,0,1,0.66,0.6212,0.65,0.1343,27,3.0
2011-08-13,3,8,0,2,0.64,0.6061,0.73,0.1343,10,4.0
2011-08-13,3,8,0,1,0.64,0.6061,0.73,0.1045,18,5.0
2011-08-13,3,8,0,1,0.64,0.6061,0.73,0.0896,22,6.0
2011-08-13,3,8,0,2,0.66,0.6212,0.74,0.194,44,7.0
2011-08-13,3,8,0,2,0.7,0.6515,0.65,0.1642,118,8.0
2011-08-13,3,8,0,2,0.7,0.6667,0.74,0.1642,208,9.0
2011-08-13,3,8,0,2,0.72,0.697,0.74,0.2239,260,10.0
2011-08-13,3,8,0,2,0.74,0.697,0.7,0.194,314,11.0
2011-08-13,3,8,0,2,0.66,0.5909,0.89,0.1642,421,12.0
2011-08-13,3,8,0,2,0.74,0.7121,0.74,0.3284,153,13.0
2011-08-13,3,8,0,1,0.74,0.697,0.7,0.2537,259,14.0
2011-08-13,3,8,0,3,0.68,0.6364,0.79,0.3582,358,15.0
2011-08-13,3,8,0,2,0.7,0.6667,0.74,0.2836,281,16.0
2011-08-13,3,8,0,2,0.72,0.697,0.74,0.2537,269,17.0
2011-08-13,3,8,0,1,0.7,0.6667,0.74,0.2239,292,18.0
2011-08-13,3,8,0,2,0.68,0.6364,0.79,0.2836,237,19.0
2011-08-13,3,8,0,2,0.68,0.6364,0.83,0.2239,183,20.0
2011-08-13,3,8,0,2,0.68,0.6364,0.83,0.3881,167,21.0
2011-08-13,3,8,0,2,0.68,0.6364,0.83,0.3881,154,22.0
2011-08-13,3,8,0,2,0.66,0.6061,0.83,0.3284,120,23.0
2011-08-14,3,8,0,3,0.66,0.6061,0.83,0.2985,90,0.0
2011-08-14,3,8,0,3,0.64,0.5758,0.89,0.2239,73,1.0
2011-08-14,3,8,0,3,0.64,0.5758,0.89,0.2239,62,2.0
2011-08-14,3,8,0,2,0.64,0.5606,0.94,0.2537,27,3.0
2011-08-14,3,8,0,3,0.64,0.5606,0.94,0.194,3,4.0
2011-08-14,3,8,0,2,0.64,0.5606,0.94,0.1642,10,5.0
2011-08-14,3,8,0,2,0.64,0.5606,0.94,0.1045,6,6.0
2011-08-14,3,8,0,2,0.66,0.5909,0.89,0.194,24,7.0
2011-08-14,3,8,0,2,0.66,0.5909,0.89,0.2836,41,8.0
2011-08-14,3,8,0,3,0.66,0.5909,0.89,0.2836,103,9.0
2011-08-14,3,8,0,1,0.7,0.6667,0.79,0.2239,183,10.0
2011-08-14,3,8,0,1,0.7,0.6667,0.79,0.194,198,11.0
2011-08-14,3,8,0,2,0.7,0.6667,0.79,0.2239,281,12.0
2011-08-14,3,8,0,1,0.72,0.697,0.74,0.2537,377,13.0
2011-08-14,3,8,0,1,0.74,0.697,0.7,0.194,370,14.0
2011-08-14,3,8,0,1,0.74,0.697,0.66,0.194,331,15.0
2011-08-14,3,8,0,1,0.74,0.697,0.66,0.1642,292,16.0
2011-08-14,3,8,0,1,0.76,0.7121,0.62,0.1343,329,17.0
2011-08-14,3,8,0,1,0.74,0.697,0.66,0.1642,347,18.0
2011-08-14,3,8,0,1,0.72,0.697,0.74,0.2239,259,19.0
2011-08-14,3,8,0,1,0.7,0.6667,0.84,0.1642,193,20.0
2011-08-14,3,8,0,3,0.6,0.5455,0.88,0.4925,155,21.0
2011-08-14,3,8,0,3,0.6,0.5455,0.88,0.4925,39,22.0
2011-08-14,3,8,0,3,0.6,0.5606,0.83,0.0,27,23.0
2011-08-15,3,8,1,3,0.6,0.5455,0.88,0.0896,25,0.0
2011-08-15,3,8,1,2,0.6,0.5455,0.88,0.1343,10,1.0
2011-08-15,3,8,1,2,0.6,0.5606,0.83,0.0,3,2.0
2011-08-15,3,8,1,1,0.6,0.5606,0.83,0.194,7,3.0
2011-08-15,3,8,1,1,0.6,0.5606,0.83,0.1343,5,4.0
2011-08-15,3,8,1,2,0.6,0.5455,0.88,0.194,17,5.0
2011-08-15,3,8,1,1,0.6,0.5455,0.88,0.2537,90,6.0
2011-08-15,3,8,1,1,0.6,0.5455,0.88,0.2537,258,7.0
2011-08-15,3,8,1,1,0.64,0.5909,0.78,0.3284,355,8.0
2011-08-15,3,8,1,1,0.64,0.5909,0.78,0.3284,222,9.0
2011-08-15,3,8,1,1,0.68,0.6364,0.69,0.2836,141,10.0
2011-08-15,3,8,1,2,0.72,0.6818,0.62,0.2537,153,11.0
2011-08-15,3,8,1,1,0.74,0.6818,0.58,0.2836,178,12.0
2011-08-15,3,8,1,1,0.78,0.7121,0.52,0.2836,193,13.0
2011-08-15,3,8,1,1,0.74,0.6818,0.55,0.0896,151,14.0
2011-08-15,3,8,1,3,0.74,0.6818,0.55,0.2985,182,15.0
2011-08-15,3,8,1,1,0.74,0.6818,0.55,0.3284,283,16.0
2011-08-15,3,8,1,1,0.74,0.6667,0.51,0.2836,530,17.0
2011-08-15,3,8,1,1,0.7,0.6515,0.65,0.194,483,18.0
2011-08-15,3,8,1,1,0.7,0.6515,0.65,0.0,397,19.0
2011-08-15,3,8,1,1,0.66,0.6212,0.74,0.1343,285,20.0
2011-08-15,3,8,1,1,0.66,0.6212,0.65,0.194,184,21.0
2011-08-15,3,8,1,1,0.66,0.6212,0.69,0.2537,98,22.0
2011-08-15,3,8,1,1,0.64,0.6061,0.69,0.2239,88,23.0
2011-08-16,3,8,1,1,0.64,0.6061,0.69,0.1045,31,0.0
2011-08-16,3,8,1,1,0.64,0.6061,0.69,0.1642,16,1.0
2011-08-16,3,8,1,1,0.62,0.5909,0.73,0.2239,4,2.0
2011-08-16,3,8,1,1,0.62,0.5909,0.73,0.2239,6,3.0
2011-08-16,3,8,1,1,0.64,0.6061,0.69,0.2985,5,4.0
2011-08-16,3,8,1,1,0.62,0.5909,0.73,0.2836,30,5.0
2011-08-16,3,8,1,1,0.62,0.5909,0.73,0.3284,119,6.0
2011-08-16,3,8,1,1,0.64,0.6061,0.69,0.2537,346,7.0
2011-08-16,3,8,1,1,0.7,0.6515,0.58,0.4478,441,8.0
2011-08-16,3,8,1,1,0.68,0.6364,0.61,0.2836,198,9.0
2011-08-16,3,8,1,1,0.7,0.6515,0.58,0.3881,111,10.0
2011-08-16,3,8,1,1,0.74,0.6667,0.51,0.2239,150,11.0
2011-08-16,3,8,1,1,0.76,0.6818,0.48,0.3284,162,12.0
2011-08-16,3,8,1,1,0.76,0.6818,0.48,0.2985,192,13.0
2011-08-16,3,8,1,1,0.76,0.6818,0.45,0.4179,182,14.0
2011-08-16,3,8,1,1,0.8,0.7121,0.41,0.2985,159,15.0
2011-08-16,3,8,1,1,0.8,0.7121,0.41,0.2239,303,16.0
2011-08-16,3,8,1,1,0.76,0.6818,0.45,0.3284,600,17.0
2011-08-16,3,8,1,1,0.76,0.6818,0.45,0.2239,570,18.0
2011-08-16,3,8,1,1,0.74,0.6667,0.48,0.194,376,19.0
2011-08-16,3,8,1,1,0.74,0.6667,0.51,0.0,280,20.0
2011-08-16,3,8,1,1,0.72,0.6667,0.54,0.0,215,21.0
2011-08-16,3,8,1,1,0.7,0.6515,0.61,0.0,152,22.0
2011-08-16,3,8,1,1,0.66,0.6212,0.65,0.1343,77,23.0
2011-08-17,3,8,1,1,0.66,0.6212,0.69,0.0896,24,0.0
2011-08-17,3,8,1,1,0.64,0.6061,0.73,0.1642,14,1.0
2011-08-17,3,8,1,1,0.66,0.6212,0.69,0.0,6,2.0
2011-08-17,3,8,1,1,0.64,0.5909,0.78,0.0,5,3.0
2011-08-17,3,8,1,1,0.64,0.6061,0.73,0.0,5,4.0
2011-08-17,3,8,1,1,0.64,0.6061,0.73,0.0,28,5.0
2011-08-17,3,8,1,1,0.62,0.5909,0.78,0.0,105,6.0
2011-08-17,3,8,1,1,0.66,0.6212,0.65,0.0896,308,7.0
2011-08-17,3,8,1,1,0.7,0.6515,0.54,0.1642,487,8.0
2011-08-17,3,8,1,1,0.74,0.6667,0.48,0.0896,209,9.0
2011-08-17,3,8,1,1,0.76,0.6818,0.43,0.0896,118,10.0
2011-08-17,3,8,1,1,0.78,0.697,0.43,0.1045,128,11.0
2011-08-17,3,8,1,1,0.8,0.7273,0.43,0.2836,189,12.0
2011-08-17,3,8,1,1,0.8,0.7121,0.41,0.194,176,13.0
2011-08-17,3,8,1,1,0.82,0.7273,0.36,0.1642,192,14.0
2011-08-17,3,8,1,1,0.8,0.7273,0.43,0.1343,159,15.0
2011-08-17,3,8,1,1,0.82,0.7424,0.43,0.2239,300,16.0
2011-08-17,3,8,1,1,0.8,0.7424,0.49,0.2239,552,17.0
2011-08-17,3,8,1,1,0.76,0.697,0.55,0.2537,556,18.0
2011-08-17,3,8,1,1,0.76,0.697,0.55,0.2239,347,19.0
2011-08-17,3,8,1,1,0.74,0.6818,0.58,0.2537,280,20.0
2011-08-17,3,8,1,1,0.72,0.6818,0.62,0.2239,230,21.0
2011-08-17,3,8,1,1,0.7,0.6515,0.65,0.194,171,22.0
2011-08-17,3,8,1,1,0.7,0.6515,0.65,0.2836,105,23.0
2011-08-18,3,8,1,1,0.68,0.6364,0.65,0.1343,56,0.0
2011-08-18,3,8,1,2,0.66,0.6212,0.65,0.1642,24,1.0
2011-08-18,3,8,1,1,0.66,0.6212,0.65,0.2239,6,2.0
2011-08-18,3,8,1,1,0.66,0.6212,0.69,0.2836,6,3.0
2011-08-18,3,8,1,1,0.64,0.6061,0.73,0.2239,9,4.0
2011-08-18,3,8,1,1,0.64,0.5909,0.78,0.2836,27,5.0
2011-08-18,3,8,1,2,0.64,0.5909,0.78,0.2537,103,6.0
2011-08-18,3,8,1,1,0.64,0.5909,0.78,0.2985,308,7.0
2011-08-18,3,8,1,1,0.66,0.6212,0.74,0.2836,420,8.0
2011-08-18,3,8,1,1,0.72,0.6818,0.66,0.2537,228,9.0
2011-08-18,3,8,1,1,0.74,0.697,0.66,0.2537,129,10.0
2011-08-18,3,8,1,1,0.76,0.7121,0.58,0.2537,141,11.0
2011-08-18,3,8,1,1,0.8,0.7424,0.52,0.2836,173,12.0
2011-08-18,3,8,1,1,0.8,0.7424,0.52,0.3582,187,13.0
2011-08-18,3,8,1,1,0.82,0.7576,0.46,0.3284,182,14.0
2011-08-18,3,8,1,1,0.8,0.7273,0.46,0.3582,174,15.0
2011-08-18,3,8,1,1,0.8,0.7273,0.46,0.3582,245,16.0
2011-08-18,3,8,1,3,0.8,0.7273,0.46,0.2985,409,17.0
2011-08-18,3,8,1,3,0.76,0.697,0.55,0.2537,274,18.0
2011-08-18,3,8,1,1,0.66,0.6061,0.83,0.1045,141,19.0
2011-08-18,3,8,1,1,0.66,0.6061,0.83,0.1045,165,20.0
2011-08-18,3,8,1,2,0.68,0.6364,0.79,0.0,149,21.0
2011-08-18,3,8,1,2,0.7,0.6667,0.74,0.1045,135,22.0
2011-08-18,3,8,1,2,0.7,0.6667,0.74,0.1343,114,23.0
2011-08-19,3,8,1,3,0.68,0.6364,0.69,0.194,62,0.0
2011-08-19,3,8,1,3,0.64,0.5758,0.89,0.0,20,1.0
2011-08-19,3,8,1,3,0.64,0.5758,0.83,0.0,8,2.0
2011-08-19,3,8,1,1,0.64,0.5909,0.78,0.0,3,3.0
2011-08-19,3,8,1,1,0.64,0.5758,0.83,0.0,8,4.0
2011-08-19,3,8,1,1,0.64,0.5758,0.83,0.0,17,5.0
2011-08-19,3,8,1,1,0.64,0.5758,0.83,0.0,93,6.0
2011-08-19,3,8,1,2,0.66,0.6061,0.83,0.0896,263,7.0
2011-08-19,3,8,1,2,0.66,0.6061,0.83,0.0,398,8.0
2011-08-19,3,8,1,1,0.7,0.6515,0.65,0.1343,218,9.0
2011-08-19,3,8,1,1,0.72,0.6818,0.62,0.0896,165,10.0
2011-08-19,3,8,1,2,0.72,0.6818,0.66,0.0896,165,11.0
2011-08-19,3,8,1,2,0.74,0.6818,0.62,0.0896,222,12.0
2011-08-19,3,8,1,2,0.76,0.7121,0.62,0.194,232,13.0
2011-08-19,3,8,1,1,0.78,0.7273,0.55,0.194,220,14.0
2011-08-19,3,8,1,1,0.8,0.7424,0.49,0.1045,222,15.0
2011-08-19,3,8,1,1,0.8,0.7424,0.49,0.0,327,16.0
2011-08-19,3,8,1,1,0.76,0.7121,0.58,0.5224,527,17.0
2011-08-19,3,8,1,1,0.76,0.7121,0.58,0.5224,425,18.0
2011-08-19,3,8,1,3,0.62,0.5909,0.73,0.4627,165,19.0
2011-08-19,3,8,1,3,0.62,0.5758,0.83,0.2985,58,20.0
2011-08-19,3,8,1,1,0.62,0.5758,0.83,0.1343,107,21.0
2011-08-19,3,8,1,1,0.6,0.5455,0.88,0.1343,122,22.0
2011-08-19,3,8,1,2,0.6,0.5455,0.88,0.0896,106,23.0
2011-08-20,3,8,0,1,0.6,0.5455,0.88,0.0,128,0.0
2011-08-20,3,8,0,1,0.62,0.5758,0.83,0.0,47,1.0
2011-08-20,3,8,0,1,0.62,0.5909,0.78,0.0,69,2.0
